timestamp,message,logStreamName
1753419453056,"INFO:     10.200.2.119:29404 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419458506,"INFO:     10.200.1.12:43682 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419458506,"INFO:     10.200.1.12:46206 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419458506,"{""client_addr"":""10.200.1.12:30864"",""level"":""info"",""msg"":""Received request."",""req_id"":16,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:57:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419458506,"{""client_addr"":""10.200.1.12:30864"",""level"":""info"",""msg"":""Sent response."",""req_id"":16,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.292003,""resp_status"":200,""time"":""2025-07-25T04:57:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419460156,"INFO:     10.200.2.119:28970 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419476081,"{""client_addr"":""10.200.2.119:30472"",""level"":""info"",""msg"":""Received request."",""req_id"":17,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:57:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419476081,"{""client_addr"":""10.200.2.119:30472"",""level"":""info"",""msg"":""Sent response."",""req_id"":17,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.324227,""resp_status"":200,""time"":""2025-07-25T04:57:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419483065,"INFO:     10.200.2.119:15992 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419488536,"INFO:     10.200.1.12:11462 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419488536,"{""client_addr"":""10.200.1.12:13922"",""level"":""info"",""msg"":""Received request."",""req_id"":18,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:58:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419488537,"INFO:     10.200.1.12:56588 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419488537,"{""client_addr"":""10.200.1.12:13922"",""level"":""info"",""msg"":""Sent response."",""req_id"":18,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.346888,""resp_status"":200,""time"":""2025-07-25T04:58:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419490165,"INFO:     10.200.2.119:50158 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419506097,"{""client_addr"":""10.200.2.119:47994"",""level"":""info"",""msg"":""Received request."",""req_id"":19,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:58:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419506098,"{""client_addr"":""10.200.2.119:47994"",""level"":""info"",""msg"":""Sent response."",""req_id"":19,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.874828,""resp_status"":200,""time"":""2025-07-25T04:58:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419513072,"INFO:     10.200.2.119:51048 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419518566,"INFO:     10.200.1.12:17994 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419518566,"{""client_addr"":""10.200.1.12:1558"",""level"":""info"",""msg"":""Received request."",""req_id"":20,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:58:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419518567,"INFO:     10.200.1.12:23926 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419518567,"{""client_addr"":""10.200.1.12:1558"",""level"":""info"",""msg"":""Sent response."",""req_id"":20,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.263944,""resp_status"":200,""time"":""2025-07-25T04:58:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419520168,"INFO:     10.200.2.119:54338 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419536113,"{""client_addr"":""10.200.2.119:11670"",""level"":""info"",""msg"":""Received request."",""req_id"":21,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:58:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419536113,"{""client_addr"":""10.200.2.119:11670"",""level"":""info"",""msg"":""Sent response."",""req_id"":21,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.279927,""resp_status"":200,""time"":""2025-07-25T04:58:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419543080,"INFO:     10.200.2.119:64220 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419548596,"INFO:     10.200.1.12:17928 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419548596,"INFO:     10.200.1.12:13712 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419548596,"{""client_addr"":""10.200.1.12:20822"",""level"":""info"",""msg"":""Received request."",""req_id"":22,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:59:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419548596,"{""client_addr"":""10.200.1.12:20822"",""level"":""info"",""msg"":""Sent response."",""req_id"":22,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.457795,""resp_status"":200,""time"":""2025-07-25T04:59:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419550176,"INFO:     10.200.2.119:44728 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419566130,"{""client_addr"":""10.200.2.119:32216"",""level"":""info"",""msg"":""Received request."",""req_id"":23,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:59:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419566131,"{""client_addr"":""10.200.2.119:32216"",""level"":""info"",""msg"":""Sent response."",""req_id"":23,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.579204,""resp_status"":200,""time"":""2025-07-25T04:59:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419573084,"INFO:     10.200.2.119:58742 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419578603,"INFO:     10.200.1.12:25858 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419578603,"INFO:     10.200.1.12:33832 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419578603,"{""client_addr"":""10.200.1.12:8852"",""level"":""info"",""msg"":""Received request."",""req_id"":24,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:59:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419578603,"{""client_addr"":""10.200.1.12:8852"",""level"":""info"",""msg"":""Sent response."",""req_id"":24,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.298674,""resp_status"":200,""time"":""2025-07-25T04:59:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419580181,"INFO:     10.200.2.119:24864 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419596147,"{""client_addr"":""10.200.2.119:47632"",""level"":""info"",""msg"":""Received request."",""req_id"":25,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T04:59:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419596147,"{""client_addr"":""10.200.2.119:47632"",""level"":""info"",""msg"":""Sent response."",""req_id"":25,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.287973,""resp_status"":200,""time"":""2025-07-25T04:59:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419603090,"INFO:     10.200.2.119:22690 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419608618,"INFO:     10.200.1.12:61084 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419608619,"INFO:     10.200.1.12:24692 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419608619,"{""client_addr"":""10.200.1.12:12372"",""level"":""info"",""msg"":""Received request."",""req_id"":26,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:00:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419608619,"{""client_addr"":""10.200.1.12:12372"",""level"":""info"",""msg"":""Sent response."",""req_id"":26,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.3244,""resp_status"":200,""time"":""2025-07-25T05:00:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419610188,"INFO:     10.200.2.119:43008 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419626163,"{""client_addr"":""10.200.2.119:53876"",""level"":""info"",""msg"":""Received request."",""req_id"":27,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:00:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419626164,"{""client_addr"":""10.200.2.119:53876"",""level"":""info"",""msg"":""Sent response."",""req_id"":27,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.494949,""resp_status"":200,""time"":""2025-07-25T05:00:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419633098,"INFO:     10.200.2.119:63516 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419638647,"INFO:     10.200.1.12:22506 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419638647,"INFO:     10.200.1.12:6094 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419638647,"{""client_addr"":""10.200.1.12:29550"",""level"":""info"",""msg"":""Received request."",""req_id"":28,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:00:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419638647,"{""client_addr"":""10.200.1.12:29550"",""level"":""info"",""msg"":""Sent response."",""req_id"":28,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.270647,""resp_status"":200,""time"":""2025-07-25T05:00:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419640196,"INFO:     10.200.2.119:60844 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419656175,"{""client_addr"":""10.200.2.119:3626"",""level"":""info"",""msg"":""Received request."",""req_id"":29,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:00:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419656176,"{""client_addr"":""10.200.2.119:3626"",""level"":""info"",""msg"":""Sent response."",""req_id"":29,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.272503,""resp_status"":200,""time"":""2025-07-25T05:00:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419663107,"INFO:     10.200.2.119:42740 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419668662,"INFO:     10.200.1.12:27344 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419668662,"{""client_addr"":""10.200.1.12:14810"",""level"":""info"",""msg"":""Received request."",""req_id"":30,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:01:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419668663,"INFO:     10.200.1.12:13516 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419668663,"{""client_addr"":""10.200.1.12:14810"",""level"":""info"",""msg"":""Sent response."",""req_id"":30,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.323812,""resp_status"":200,""time"":""2025-07-25T05:01:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419670200,"INFO:     10.200.2.119:36172 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419686193,"{""client_addr"":""10.200.2.119:7372"",""level"":""info"",""msg"":""Received request."",""req_id"":31,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:01:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419686193,"{""client_addr"":""10.200.2.119:7372"",""level"":""info"",""msg"":""Sent response."",""req_id"":31,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.476617,""resp_status"":200,""time"":""2025-07-25T05:01:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419693114,"INFO:     10.200.2.119:8252 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419698693,"INFO:     10.200.1.12:32316 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419698693,"INFO:     10.200.1.12:28786 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419698693,"{""client_addr"":""10.200.1.12:56032"",""level"":""info"",""msg"":""Received request."",""req_id"":32,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:01:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419698693,"{""client_addr"":""10.200.1.12:56032"",""level"":""info"",""msg"":""Sent response."",""req_id"":32,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.461554,""resp_status"":200,""time"":""2025-07-25T05:01:38Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419700204,"INFO:     10.200.2.119:59600 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419716209,"{""client_addr"":""10.200.2.119:9644"",""level"":""info"",""msg"":""Received request."",""req_id"":33,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:01:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419716209,"{""client_addr"":""10.200.2.119:9644"",""level"":""info"",""msg"":""Sent response."",""req_id"":33,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.349012,""resp_status"":200,""time"":""2025-07-25T05:01:56Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419723120,"INFO:     10.200.2.119:11900 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419728722,"INFO:     10.200.1.12:44388 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419728722,"{""client_addr"":""10.200.1.12:27766"",""level"":""info"",""msg"":""Received request."",""req_id"":34,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:02:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419728723,"INFO:     10.200.1.12:11076 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419728723,"{""client_addr"":""10.200.1.12:27766"",""level"":""info"",""msg"":""Sent response."",""req_id"":34,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.276119,""resp_status"":200,""time"":""2025-07-25T05:02:08Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419730212,"INFO:     10.200.2.119:40320 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
1753419746225,"{""client_addr"":""10.200.2.119:51672"",""level"":""info"",""msg"":""Received request."",""req_id"":35,""req_method"":""GET"",""req_path"":""/health"",""time"":""2025-07-25T05:02:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419746225,"{""client_addr"":""10.200.2.119:51672"",""level"":""info"",""msg"":""Sent response."",""req_id"":35,""req_method"":""GET"",""req_path"":""/health"",""resp_bytes"":3,""resp_duration"":0.276936,""resp_status"":200,""time"":""2025-07-25T05:02:26Z""}",opa-server-logs/dev-opa-server-container/0c1ca2e89a2c46d6a02b0c7fbead88c6
1753419753124,"INFO:     10.200.2.119:54016 - ""GET /health HTTP/1.1"" 200 OK",mcp-snowflake-app/dev-mcp-snowflake-app-container/2b8fca16bbaa4210a03011338af89101
1753419758736,"INFO:     10.200.1.12:61038 - ""GET /health HTTP/1.1"" 200 OK",mcp-server-app/dev-mcp-server-app-container/63f9d62edbe04a58afa33f948bde9fdc
